Date;Pre-Prod No.;Product Code;Category;New Mould/ Client or Product;Status;Project Description;Client;Sales Rep;Unit Order No;Order Qty x1000;Product Material Colour (tube,jar etc.);Length;Material;Orifice;Diameter;Tube Shoulder colour;Cap/Lid Colour;Cap/Lid Diameter;Cap/Lid style;Cap/Lid Material;Other Cap/Lid info; Dust Controlled Area;Artwork required;Artwork Received;Ordered Plates;Plates Arrived;Sent on Trial;Trial approved;Machine;Comments;Weeks Taken (or parts thereof);Open or closed;Completion date;Project Age (Days taken Open Projects);Age Category;Project Age (Open and Closed);Proof Approved (Conventional);Proof Approved (Digital);Masterbatch requested;Masterbatch received;Injection trial requested;Injection trial received;Blowmould trial requested;Blowmould trial received;Extrusion requested;Extrusiuon received;Digital trial sent;Digital trial received (actual dates have replaced crosses for latest trials);Year;Month;Month Name
2018-10-30;14190;;Digital Laminate;;No order (a/w);Bella Ceutics Acne Day & Night Cream 60ml;Vision Labs Beauty;Rob;;;White;110;PBL;10;35;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;,
2018-10-30;14191;;Digital Laminate;;No order (a/w);Bella Ceutics Acne Face Wash 150ml;Vision Labs Beauty;Rob;;;White;180;PBL;10;40;White;White;38;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;,
2018-10-30;14192;;Digital Laminate;;No order (a/w);Bella Ceutics Baby Lotion 150ml;Vision Labs Beauty;Rob;;;White;180;PBL;10;40;White;White;38;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;,
2018-10-30;14193;C40LTALO016F;Digital Laminate;;Order (a/w);Aloe Ferox Hand Cream - 150ml;Aloe Ferox;Warren;148039/0;3;White;165;PBL;4;40;White;White;15/38;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;5;Closed;2018-11-30;;;;;;;;;;;;;;;;;;,
2018-10-30;14194;C35LTALO031F;Digital Laminate;;Order (a/w);Aloe Ferox Night Cream - 50ml;Aloe Ferox;Warren;148037/0;2,5;White;90;PBL;4;35;White;White;35;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;6;Closed;2018-12-05;;;;;;;;;;;;;;;;;;
2018-10-30;14195;C35LTALO032F;Digital Laminate;;Order (a/w);Aloe Ferox Moisturizer - 50ml;Aloe Ferox;Warren;148038/0;4;White;90;PBL;4;35;White;White;35;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;6;Closed;2018-12-04;;;;;;;;;;;;;;;;;;,
2018-10-31;14196;CCAPOBRI211F;Cap;;Order;OSH 750ml Foam Bath Cap - Blue ( Magic);Canway;Seelan;148829/0;12;;;;;;;Blue (BMBLU075);;;PP;;;;1900-01-00;-;-;;;INJECTION;;7;Closed;2018-12-13;;;;;;;;;;;;;;;;;;,
2018-11-01;14197;CACCSTD000F;Cap;;Order;Scoop - White;Shield Chemicals;Warren;148097/0;20;;;;;;;White;;;PP;;;;1900-01-00;-;-;;;INJECTION;;3;Closed;2018-11-15;;;;;;;;;;;;;;;;;;,
2018-11-02;14198;C1000LIB000F;PET;;Order;East Highland Lemonade 1lt - Labelled;Chamonix Water;Warren;148126/0;40;Natural;;PET;;;;;;;;;;;1900-01-00;-;-;;;;;19;Closed;2019-03-13;;;;;;;;;;;;;;;;;;,
2018-11-02;14199;C40LTEAG000F;Digital Laminate;;Order (a/w);Mole Guard 100g;Eagle Eye Bird Control;Rob;148198/0;2,5;White;180;PBL;4;40;White;Black;15/38;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;4;Closed;2018-11-28;;;;;;;;;;;;;;;;;;
2018-11-02;14200;C1000LIB001F;PET;;Order;East Highland Ginger Ale 1lt - Labelled;Chamonix Water;Warren;148132/1;55;Natural;;PET;;;;;;;;;;;1900-01-00;-;-;;;;;19;Closed;2019-03-13;;;;;;;;;;;;;;;;;;,
2018-11-02;14201;C1000LIB002F;PET;;Order;East Highland Dry Lemon Sugar Free 1lt - Labelled;Chamonix Water;Warren;148131/0;42;Natural;;PET;;;;;;;;;;;1900-01-00;-;-;;;;;19;Closed;2019-03-13;;;;;;;;;;;;;;;;;;,
2018-11-02;14202;C1000LIB003F;PET;;Order;East Highland Soda Water 1lt - Labelled;Chamonix Water;Warren;148128/0;12;Natural;;PET;;;;;;;;;;;1900-01-00;-;-;;;;;19;Closed;2019-03-13;;;;;;;;;;;;;;;;;;,
2018-11-02;14203;C1000LIB004F;PET;;Order;East Highland Tonic Water Sugar Free 1lt - Labelled;Chamonix Water;Warren;148127/0;65;Natural;;PET;;;;;;;;;;;1900-01-00;-;-;;;;;19;Closed;2019-03-13;;;;;;;;;;;;;;;;;;,
2018-11-02;14204;C50TBSUP002F;Tube and Cap;;Order (a/w);Brother Bee Honey 300g;Brother Bees Honey;Rob;147472/4;10;Natural;155;LDPE;10;50;Natural;White;48;F/T B/O;PP;Fugi Sleeve;;X;2018-10-25;2018-11-09;2018-11-13;;;HK;;3;Closed;2018-11-22;;;;;;;;;;;;;;;;;;,
2018-11-02;14205;C40LTSUP011F;Digital Laminate;;Order (a/w);Honey & Peanut Butter 125ml;Brother Bees Honey;Rob;148151/0;10;White;140;PBL;6;40;White;White;15/38;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;3;Closed;2018-11-22;;;;;;;;;;;;;;;;;;,
2018-11-02;14206;C40LTSUP012F;Digital Laminate;;Order (a/w);Raw Honey 125ml;Brother Bees Honey;Rob;148180/0;10;White;140;PBL;6;40;White;White;15/38;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;3;Closed;2018-11-22;;;;;;;;;;;;;;;;;;,
2018-11-02;14207;C40LTSUP010F;Digital Laminate;;Order (a/w);Honey & Chocolate 125ml;Brother Bees Honey;Rob;148152/0;10;White;140;PBL;6;40;White;White;15/38;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;3;Closed;2018-11-22;;;;;;;;;;;;;;;;;;,
2018-11-02;14208;C1000LIB005F;PET;;Order;East Highland Tonic Water  1lt - Labelled;Chamonix Water;Warren;148129/0;80;Natural;;PET;;;;;;;;;;;1900-01-00;-;-;;;;;19;Closed;2019-03-13;;;;;;;;;;;;;;;;;;,
2018-11-05;14209;;Tube and Cap;;No order;English Blazer Azure 150ml  (on hold for now);Indigo Cosmetics;Wayne;;;Prl Blue;135;Coex;10;50;Natural;Prl Blue;48;F/T B/O;PP;Fugi Sleeve;;;1900-01-00;-;-;;;DUBUIT;;67;Closed;2020-02-12;;;;;;;;;;;;;;;;;;,
2018-11-05;14210;C22TBSKI070F;Tube and Cap;;Order (a/w);I/G Shampoo 20ml;Skinchem (Pty) Ltd.;Linda;149845/0;5;Peach;90;Coex;4;22;Peach;Black;22;A;PP;Foil Seal;;X;2018-11-05;2018-11-12;2018-11-14;;;HK;;16;Closed;2019-02-22;;;;;;;;;;;;;;;;;;,
2018-11-08;14211;C35LTWIL013F;Digital Laminate;;Order (a/w);Wild Olive Shampoo 60ml;Sea Spirit Trading 243 cc;Rob;148349/1;2,5;White;100;PBL;10;35;White;White;33;F/T B/O;pp;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;-43;Closed;2018-01-15;;;;;;;;;;;;;;;;;;
2018-11-08;14212;C35LTWIL010F;Digital Laminate;;Order (a/w);Wild Olive Conditioner 60ml;Sea Spirit Trading 243 cc;Rob;148346/1;2,5;White;100;PBL;10;35;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;
2018-11-08;14213;C35LTWIL012F;Digital Laminate;;Order (a/w);Wild Olive Shower Gel 60ml;Sea Spirit Trading 243 cc;Rob;148348/0;2,5;White;100;PBL;10;35;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;
2018-11-08;14214;C35LTWIL011F;Digital Laminate;;Order (a/w);Wild Olive Hand and Body Lotion 60ml;Sea Spirit Trading 243 cc;Rob;148347/0;2,5;White;100;PBL;10;35;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;-43;Closed;2018-01-15;;;;;;;;;;;;;;;;;;
2018-11-08;14215;C35TBSHZ016F;Tube and Cap;;Order (a/w);Ultra Rich Shea Butter Beauty Sleep For Hands 75ml;SH'zen;Wayne;148274/0;10;Prl Blue;120;Coex;10;35;Natural;Prl Blue;33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DUBUIT;;11;Closed;2019-01-21;;;;;;;;;;;;;;;;;;,
2018-11-08;14216;;PET;;No order;Eden Iced Tea 500ml PET Bottle;Boshoff Brands;Bernd;;;Natural;;PET;;;;;;;;;;;1900-01-00;-;-;;;;;66;Closed;2020-02-12;;;;;;;;;;;;;;;;;;,
2018-11-08;14217;CCAPSSTD169F;Cap;;Order;Screw Cap 24/410 - Blacl - Ribbed;Rekara Mills;Warren;148293/1;20;;;;;;;;;;;;;;1900-01-00;-;-;;;;;5;Closed;2018-12-07;;;;;;;;;;;;;;;;;;,
2018-11-09;14218;;PET;;No order;236ml PET Bottle Drawing Only;Indigo Cosmetics;Bernd;;;Natural;;PET;;;;;;;;;;;1900-01-00;-;-;;;;;66;Closed;2020-02-12;;;;;;;;;;;;;;;;;;,
2018-11-09;14219;;CAP;;No Order;236ml Hips Cap - Drawing;Indigo Cosmetics;Bernd;;;;;;;;;Natural;;;PP;;;;1900-01-00;-;-;;;INJECTION;;66;Closed;2020-02-12;;;;;;;;;;;;;;;;;;,
2018-11-13;14220;;Bottle;;No order;Indented R/O Bottle  - Natural;Amka Products;Karen;;;Natural;;HDPE;;;;;;;;;;;1900-01-00;-;-;;;BLOWMOULD;;42;Closed;2019-09-02;;;;;;;;;;;;;;;;;;,
2018-11-13;14221;;Bottle;;No order;Indented R/O Bottle - Tnt Blue;Amka Products;Karen;;;Blue;;HDPE;;;;;;;;;;;1900-01-00;-;-;;;BLOWMOULD;;42;Closed;2019-09-02;;;;;;;;;;;;;;;;;;,
2018-11-13;14222;C35LTWOR003F;Digital Laminate;;Order (a/w);Bugger Off Kids Body Cre'me - 75ml;Worx of Africa;Karen;148370/0;2,5;White;120;PBL;4;35;White;White;35;A;PP;;;X;1900-01-00;-;-;;;DIGITAL ;;1;Closed;2018-11-15;;;;;;;;;;;;;;;;;;
2018-11-13;14223;C35LTWOR002F;Digital Laminate;;Order (a/w);Bugger Off Natural Body Cre'me - 75ml;Worx of Africa;Karen;148368/0;2,5;White;120;PBL;4;35;White;White;35;A;PP;;;X;1900-01-00;-;-;;;DIGITAL ;;1;Closed;2018-11-15;;;;;;;;;;;;;;;;;;
2018-11-13;14224;C35LTALO034F;Digital Laminate;;Order (a/w);Aloe Ferox Spotless Crème 50ml;Aloe Ferox;Warren;148374/1;2,5;White;90;PBL;4;35;White;White;35;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-12;;;;;;;;;;;;;;;;;;
2018-11-13;14225;C35LTALO035F;Digital Laminate;;Order (a/w);Aloe Ferox Muscle Gel 75ml;Aloe Ferox;Warren;148375/0;2,5;White;120;PBL;4;35;White;White;35;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-12;;;;;;;;;;;;;;;;;;
2018-11-13;14226;C35LTALO033F;Digital Laminate;;Order (a/w);Aloe Ferox Cleansing Cream 50ml;Aloe Ferox;Warren;148373/0;2,5;White;90;PBL;4;35;White;White;35;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-12;;;;;;;;;;;;;;;;;;
2018-11-13;14227;C0050UNS001F;Bottle;;Order;Lion Roll On Bottle and Cage - 50ml;NSP Unsgaard;Wayne;148405/1;108;White;;HDPE;;;;;;;;;;;1900-01-00;-;-;;;BLOWMOULD;;1;Closed;2018-11-19;;;;;;;;;;;;;;;;;;,
2018-11-14;14228;;Digital Laminate;;No order (a/w);MEME Beauty AHA Peel - 60ml;Vision Labs Beauty;Rob;;;White;110;PBL;10;35;White;White;33;F/T B/O;PP;Fuji Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-15;;;;;;;;;;;;;;;;;;,
2018-11-14;14229;;Digital Laminate;;No order (a/w);MEME Beauty Face Whitening Gel - 60ml;Vision Labs Beauty;Rob;;;White;110;PBL;10;35;White;White;33;F/T B/O;PP;Fuji Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-15;;;;;;;;;;;;;;;;;;,
2018-11-14;14230;;Digital Laminate;;No order (a/w);MEME Beauty Body Whitening Gel - 150ml;Vision Labs Beauty;Rob;;;White;180;PBL;10;40;White;White;38;F/T B/O;PP;Fuji Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-15;;;;;;;;;;;;;;;;;;,
2018-11-14;14231;C25LTMOS006F;Digital Laminate;;Order (a/w);W/W Sensu Hand Lotion 30ml;Mosaic;Rob;148601/0;2,5;White;100;PBL;4;25;White;White;25;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;12;Closed;2019-01-31;;;;;;;;;;;;;;;;;;
2018-11-14;14232;C25LTMOS003F;Digital Laminate;;Order (a/w);W/W Fleur Shower Gel 30ml;Mosaic;Rob;148598/0;2,5;White;100;PBL;4;25;White;White;25;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;12;Closed;2019-01-31;;;;;;;;;;;;;;;;;;
2018-11-14;14233;C25LTMOS001F;Digital Laminate;;Order (a/w);W/W Distractions Midnight 30ml;Mosaic;Rob;148596/0;2,5;White;100;PBL;4;25;White;White;25;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-15;;;;;;;;;;;;;;;;;;
2018-11-14;14234;C25LTMOS005F;Digital Laminate;;Order (a/w);W/W Sensu Shower Gel 30ml;Mosaic;Rob;148600/0;2,5;White;100;PBL;4;25;White;White;25;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;12;Closed;2019-01-31;;;;;;;;;;;;;;;;;;
2018-11-14;14235;C25LTMOS004F;Digital Laminate;;Order (a/w);W/W Fleur Hand Lotion 30ml;Mosaic;Rob;148599/0;2,5;White;100;PBL;4;25;White;White;25;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;12;Closed;2019-01-31;;;;;;;;;;;;;;;;;;
2018-11-14;14236;C25LTMOS002F;Digital Laminate;;Order (a/w);W/W Distractions Loveswept 30ml;Mosaic;Rob;148597/0;2,5;White;100;PBL;4;25;White;White;25;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-15;;;;;;;;;;;;;;;;;;
2018-11-14;14237;C25LTMOS000F;Digital Laminate;;Order (a/w);W/W Distractions Lotion 30ml;Mosaic;Rob;148333/2;2,5;White;100;PBL;4;25;White;White;25;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-15;;;;;;;;;;;;;;;;;;
2018-11-15;14238;;Bottle;;No order (a/w);Thick Bleach Bottle 750ml - Pine -Labelled;Chet Chemicals;Natalie;;;White;;HDPE;;;;;;;;;;X;1900-01-00;-;-;;;BLOWMOULD;;36;Closed;2019-07-24;;;;;;;;;;;;;;;;;;,
2018-11-15;14239;;Bottle;;No order (a/w);Thick Bleach Bottle 750ml - Lavender - Labelled;Chet Chemicals;Natalie;;;White;;HDPE;;;;;;;;;;X;1900-01-00;-;-;;;BLOWMOULD;;36;Closed;2019-07-24;;;;;;;;;;;;;;;;;;,
2018-11-15;14240;C35LTCRE019F;Digital Laminate;;Order (a/w);Pyngon Warming Gel 75ml;Creighton Prod.;Wayne;150625/1;5,2;White;120;PBL;10;35;White;Red (BMRED008);33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;17;Closed;2019-03-12;;;;;;;;;;;;;;;;;;
2018-11-15;14241;C35TBIND010F;Tube and Cap;;Order (a/w);I love Vanilla Cream  75ml;Indigo Cosmetics;Wayne;152737/2;7,4;Yellow;120;Coex;10;35;Natural;Black;33;F/T B/O;PP;Fugi Sleeve;;X;2019-01-23;2019-06-12;2019-06-14;;;DUBUIT;;33;Closed;2019-07-01;;;;;;;;;;;;;;;;;;
2018-11-15;14242;C35TBIND011F;Tube and Cap;;Order (a/w);Lola Jour Fragranced Hand Cream 75ml;Indigo Cosmetics;Wayne;152735/2;5,4;Pink;120;Coex;10;35;Natural;Black;33;F/T B/O;PP;Fugi Sleeve;;X;2019-04-30;-;-;;;HK;;65;Closed;2020-02-12;;;;;;;;;;;;;;;;;;
2018-11-15;14243;;Digital Laminate;;No order (a/w);Alpha Day/Night Moisturiser 100ml;Cre'me Classique;Rob;;;White;120;PBL;4;40;White;White;15/38;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;118;Closed;2021-02-15;;;;;;;;;;;;;;;;;;,
2018-11-19;14244;;PET;;No order;50ml PET Bottle with 24/410 neck - Drawing;TM Chemicals;Bernd;;;Natural;;PET;;;;;;;;;;;1900-01-00;-;-;;;;;36;Closed;2019-07-24;;;;;;;;;;;;;;;;;;,
2018-11-20;14245;C40LTHAD001F;Digital Laminate;;Order (a/w);Firm Glove Intensive Stretch Mark Cream 150ml;Hands on Health;Wayne;149819/0;5;White;170;PBL;10;40;White;Bronze;38;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;-42;Closed;2018-02-01;;;;;;;;;;;;;;;;;;,
2018-11-20;14246;CCAPOBRI212F;Cap;;Order;OSH STC Face Toner Tissue Oil Cap 100ml;Canway;Seelan;151276/0;10;;;;;;;Gold;;;PP;;;;1900-01-00;-;-;;;INJECTION;;17;Closed;2019-03-13;;;;;;;;;;;;;;;;;;,
2018-11-20;14247;C35LTSAA033F;Digital Laminate;;Order (a/w);GS Moisture Blast Wheat Protiens & Omega 3+6 - 75ml;Saradox;Wayne;148825/1;5;White;125;PBL;10;35;White;Black;33;F/T B/O;PP;;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;,
2018-11-21;14248;;Digital Laminate;;No order (a/w);Healing Hands Heel Glove 75ml;Hands on Health;Wayne;;;White;120;PBL;10;35;White;Bronze (BMGOL038);33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;,
2018-11-21;14249;;Digital Laminate;;No order (a/w);Healing Hands Age Protection 75ml;Hands on Health;Wayne;;;White;120;PBL;10;35;White;Bronze (BMGOL038);33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;,
2018-11-21;14250;;Digital Laminate;;No order (a/w);Healing Hands Originals Hand Cream 75ml;Hands on Health;Wayne;;;White;120;PBL;10;35;White;Bronze (BMGOL038);33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;,
2018-11-21;14251;;Digital Laminate;;No order (a/w);Healing Hands Nail and Cuticle Cream 75ml;Hands on Health;Wayne;;;White;120;PBL;10;35;White;Bronze (BMGOL038);33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;#VALUE!;Closed;x;;;;;;;;;;;;;;;;;;,
2018-11-21;14252;;Tube and Cap;;No order (a/w);Bodycare For Africa Hemp Seed 100ml;CT Toiletry Co;Rob;;;Green 377c;140;LDPE;10;40;Natural;Black;38;F/T B/O;PP;;;X;1900-01-00;-;-;;;DUBUIT;;117;Closed;2021-02-15;;;;;;;;;;;;;;;;;;,
2018-11-21;14253;;Tube and Cap;;No order (a/w);Bodycare For Africa Rosehip 100ml;CT Toiletry Co;Rob;;;Red 198c;140;LDPE;10;40;Natural;Black;38;F/T B/O;PP;;;X;1900-01-00;-;-;;;DUBUIT;;117;Closed;2021-02-15;;;;;;;;;;;;;;;;;;,
2018-11-21;14254;C0500SHI005F;PET;;Order (a/w);Autozone Engine Cleaner Water Based 500ml;Shield Chemicals;Warren;148795/3;15;Natural;;PET;;;;;;;;;;X;2018-11-21;2018-11-30;2018-12-03;;;KAMMAN;;36;Closed;2019-07-24;;;;;;;;;;;;;;;;;;,
2018-11-21;14255;C0500SHI004F;PET;;Order (a/w);Autozone Engine Cleaner Solvent Based 500ml;Shield Chemicals;Warren;148791/3;3;Natural;;PET;;;;;;;;;;X;2018-11-21;2018-11-30;2018-12-03;;;KAMMAN;;12;Closed;2019-02-07;;;;;;;;;;;;;;;;;;,
2018-11-21;14256;C0500LIB033F;PET;;Order (a/w);WW Sparkling Rose 500ml  - Labelled;Chamonix Water;Warren;148725/1;61,3;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;17;Closed;2019-03-13;;;;;;;;;;;;;;;;;;
2018-11-21;14257;C0500LIB034F;PET;;Order (a/w);WW Sparkling Ginger Lime 500ml t - Labelled;Chamonix Water;Warren;148726/0;61,3;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;17;Closed;2019-03-13;;;;;;;;;;;;;;;;;;
2018-11-22;14258;C22TBGEN001F;Tube and Cap;;Order (a/w);Epimax Ultra Ointment 5g ;Skinchem (Pty) Ltd.;Karen;148709/0;20,2;White;60;Coex;4;22;White;Red;22;A;PP;Foil Seal;;X;2018-10-22;2018-12-06;2018-12-10;;;HK;;12;Closed;2019-02-07;;;;;;;;;;;;;;;;;;
2018-11-22;14259;C0500LIB035F;PET;;Order (a/w);WW Sparkling Strawberry 500ml  - Labelled;Chamonix Water;Warren;148717/0;61,3;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;16;Closed;2019-03-13;;;;;;;;;;;;;;;;;;
2018-11-22;14260;C0500LIB036F;PET;;Order (a/w);WW Sparkling Litchi and Ginger 500ml - Labelled;Chamonix Water;Warren;148718/0;61,3;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;#VALUE!;Closed;13 marchh 2019;;;;;;;;;;;;;;;;;;
2018-11-22;14261;C0500LIB037F;PET;;Order (a/w);WW Sparkling Cocopine 500ml - Labelled;Chamonix Water;Warren;148719/0;107,4;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;16;Closed;2019-03-13;;;;;;;;;;;;;;;;;;
2018-11-22;14262;C1500LIB022F;PET;;Order (a/w);WW Sparkling Stawberry 1.5lt - Labelled;Chamonix Water;Warren;148724/0;32,7;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;16;Closed;2019-03-13;;;;;;;;;;;;;;;;;;
2018-11-22;14263;C150LIB018F;PET;;Order (a/w);WW Sparkling Cocopine 1.5lt - Labelled;Chamonix Water;Warren;148751/0;42,1;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;16;Closed;2019-03-13;;;;;;;;;;;;;;;;;;
2018-11-22;14264;C1500LIB019F;PET;;Order (a/w);WW Sparkling Ginger Lime 1.5lt t - Labelled;Chamonix Water;Warren;148752/1;32,7;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;17;Closed;2019-03-20;;;;;;;;;;;;;;;;;;
2018-11-22;14265;C1500LIB020F;PET;;Order (a/w);WW Sparkling Rose 1.5lt - Labelled;Chamonix Water;Warren;148721/1;28;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;16;Closed;2019-03-13;;;;;;;;;;;;;;;;;;,
2018-11-22;14266;C1500LIB021F;PET;;Order (a/w);WW Sparkling Litchi & Ginger 1.5lt - Labelled;Chamonix Water;Warren;148750/0;28;Natural;;PET;;;;;;;;;;X;1900-01-00;-;-;;;;;16;Closed;2019-03-13;;;;;;;;;;;;;;;;;;,
2018-11-23;14267;CJARSBRI012F;Jar;;Order (a/w);175ml Body Butter Jar - Blue;Canway;Seelan;151250/0;10;Blue;;PP;;;;;;;;;;X;1900-01-00;-;-;;;INJECTION;;18;Closed;2019-03-22;;;;;;;;;;;;;;;;;;,
2018-11-23;14268;CLIDSBRI015F;Lid;;Order (a/w);175ml Body Butter Lid - Blue;Canway;Seelan;151251/0;10;;;;;;;Blue;;;PP;;;X;1900-01-00;-;-;;;INJECTION;;#VALUE!;Closed;22 marchh 2019;;;;;;;;;;;;;;;;;;,
2018-11-23;14269;;Jar;;No order;175ml Body Butter Jar - Gold ITW14339) - samples @ Renown;Canway;Seelan;;;Gold;;PP;;;;;;;;;;;1900-01-00;-;-;;;INJECTION;;117;Closed;2021-02-15;;;;;;;;;;;;;;;;;;,
2018-11-23;14270;;Lid;;No order;175ml Body Butter  Lid - Gold;Canway;Seelan;;;;;;;;;Gold;;;PP;;;;1900-01-00;-;-;;;INJECTION;;117;Closed;2021-02-15;;;;;;;;;;;;;;;;;;,
2018-11-23;14271;C35LTKOO001F;Digital Laminate;;Order (a/w);Kool A Sun SPF 50 - 75ml;Kool A Chem;Rob;148882/0;2,5;White;120;PBL;10;35;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;12;Closed;2019-02-08;;;;;;;;;;;;;;;;;;
2018-11-23;14272;C35LTKOO000F;Digital Laminate;;Order (a/w);Kool A Sun SPF 50 - 50ml;Kool A Chem;Rob;148881/0;2,5;White;100;PBL;10;35;White;White;33;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;12;Closed;2019-02-08;;;;;;;;;;;;;;;;;;
2018-11-23;14273;C25LTKOO000F;Digital Laminate;;Order (a/w);Kool A Sun SPF 50 - 30ml;Kool A Chem;Rob;148880/2;2,5;White;100;PBL;4;25;White;White;25;A;PP;Foil Seal;;X;1900-01-00;-;-;;;DIGITAL ;;13;Closed;2019-02-20;;;;;;;;;;;;;;;;;;
2018-11-23;14274;C40LTKOO006F;Digital Laminate;;Order (a/w);SPF40 Sunscreen 150ml;Kool A Chem;Rob;148413/4;8;White;180;PBL;10;40;White;White;38;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;-43;Closed;2018-02-01;;;;;;;;;;;;;;;;;;,
2018-11-23;14275;C0125AMK000F;PET;;Order;Tissue Oil 125ml - Tnt Purple - PET (ITW14417);Amka Products;Karen;156515/0;40;;;;;;;;;;;;;;1900-01-00;-;-;;;;;43;Closed;2019-09-17;;;;;;;;;;;;;;;;;;,
2018-11-26;14276;C40LTKOO007F;Digital Laminate;;Order (a/w);SPF40 Sunscreen 100ml;Kool A Chem;Rob;147795/4;2,5;White;120;PBL;10;40;White;White;38;F/T B/O;PP;Fugi Sleeve;;X;1900-01-00;-;-;;;DIGITAL ;;3;Closed;2018-12-11;;;;;;;;;;;;;;;;;;
